           1          13  0.4062500    
           2          11  0.3437500    
           3           5  0.1562500    
           4          19  0.5937500    
           5          29  0.9062500    
           6          27  0.8437500    
           7          21  0.6562500    
           8           3  9.3750000E-02
           9          13  0.4062500    
          10          11  0.3437500    
          11           5  0.1562500    
          12          19  0.5937500    
          13          29  0.9062500    
          14          27  0.8437500    
          15          21  0.6562500    
          16           3  9.3750000E-02
          17          13  0.4062500    
          18          11  0.3437500    
          19           5  0.1562500    
          20          19  0.5937500    
          21          29  0.9062500    
          22          27  0.8437500    
          23          21  0.6562500    
          24           3  9.3750000E-02
          25          13  0.4062500    
          26          11  0.3437500    
          27           5  0.1562500    
          28          19  0.5937500    
          29          29  0.9062500    
          30          27  0.8437500    
          31          21  0.6562500    
          32           3  9.3750000E-02
          33          13  0.4062500    
          34          11  0.3437500    
          35           5  0.1562500    
          36          19  0.5937500    
          37          29  0.9062500    
          38          27  0.8437500    
          39          21  0.6562500    
          40           3  9.3750000E-02
          41          13  0.4062500    
          42          11  0.3437500    
          43           5  0.1562500    
          44          19  0.5937500    
          45          29  0.9062500    
          46          27  0.8437500    
          47          21  0.6562500    
          48           3  9.3750000E-02
          49          13  0.4062500    
          50          11  0.3437500    
          51           5  0.1562500    
          52          19  0.5937500    
          53          29  0.9062500    
          54          27  0.8437500    
          55          21  0.6562500    
          56           3  9.3750000E-02
          57          13  0.4062500    
          58          11  0.3437500    
          59           5  0.1562500    
          60          19  0.5937500    
          61          29  0.9062500    
          62          27  0.8437500    
          63          21  0.6562500    
          64           3  9.3750000E-02
          65          13  0.4062500    
          66          11  0.3437500    
          67           5  0.1562500    
          68          19  0.5937500    
          69          29  0.9062500    
          70          27  0.8437500    
          71          21  0.6562500    
          72           3  9.3750000E-02
          73          13  0.4062500    
          74          11  0.3437500    
          75           5  0.1562500    
          76          19  0.5937500    
          77          29  0.9062500    
          78          27  0.8437500    
          79          21  0.6562500    
          80           3  9.3750000E-02
          81          13  0.4062500    
          82          11  0.3437500    
          83           5  0.1562500    
          84          19  0.5937500    
          85          29  0.9062500    
          86          27  0.8437500    
          87          21  0.6562500    
          88           3  9.3750000E-02
          89          13  0.4062500    
          90          11  0.3437500    
          91           5  0.1562500    
          92          19  0.5937500    
          93          29  0.9062500    
          94          27  0.8437500    
          95          21  0.6562500    
          96           3  9.3750000E-02
          97          13  0.4062500    
          98          11  0.3437500    
          99           5  0.1562500    
         100          19  0.5937500    
