           1           4  0.4444444    
           2           8  0.8888889    
           3           6  0.6666667    
           4           7  0.7777778    
           5           2  0.2222222    
           6           0  0.0000000E+00
           7           1  0.1111111    
           8           5  0.5555556    
           9           3  0.3333333    
          10           4  0.4444444    
          11           8  0.8888889    
          12           6  0.6666667    
          13           7  0.7777778    
          14           2  0.2222222    
          15           0  0.0000000E+00
          16           1  0.1111111    
          17           5  0.5555556    
          18           3  0.3333333    
          19           4  0.4444444    
          20           8  0.8888889    
