           1           7  0.2187500    
           2          25  0.7812500    
           3          15  0.4687500    
           4          17  0.5312500    
           5          23  0.7187500    
           6           9  0.2812500    
           7          31  0.9687500    
           8           1  3.1250000E-02
           9           7  0.2187500    
          10          25  0.7812500    
          11          15  0.4687500    
          12          17  0.5312500    
          13          23  0.7187500    
          14           9  0.2812500    
          15          31  0.9687500    
          16           1  3.1250000E-02
          17           7  0.2187500    
          18          25  0.7812500    
          19          15  0.4687500    
          20          17  0.5312500    
          21          23  0.7187500    
          22           9  0.2812500    
          23          31  0.9687500    
          24           1  3.1250000E-02
          25           7  0.2187500    
          26          25  0.7812500    
          27          15  0.4687500    
          28          17  0.5312500    
          29          23  0.7187500    
          30           9  0.2812500    
          31          31  0.9687500    
          32           1  3.1250000E-02
          33           7  0.2187500    
          34          25  0.7812500    
          35          15  0.4687500    
          36          17  0.5312500    
          37          23  0.7187500    
          38           9  0.2812500    
          39          31  0.9687500    
          40           1  3.1250000E-02
          41           7  0.2187500    
          42          25  0.7812500    
          43          15  0.4687500    
          44          17  0.5312500    
          45          23  0.7187500    
          46           9  0.2812500    
          47          31  0.9687500    
          48           1  3.1250000E-02
          49           7  0.2187500    
          50          25  0.7812500    
          51          15  0.4687500    
          52          17  0.5312500    
          53          23  0.7187500    
          54           9  0.2812500    
          55          31  0.9687500    
          56           1  3.1250000E-02
          57           7  0.2187500    
          58          25  0.7812500    
          59          15  0.4687500    
          60          17  0.5312500    
          61          23  0.7187500    
          62           9  0.2812500    
          63          31  0.9687500    
          64           1  3.1250000E-02
          65           7  0.2187500    
          66          25  0.7812500    
          67          15  0.4687500    
          68          17  0.5312500    
          69          23  0.7187500    
          70           9  0.2812500    
          71          31  0.9687500    
          72           1  3.1250000E-02
          73           7  0.2187500    
          74          25  0.7812500    
          75          15  0.4687500    
          76          17  0.5312500    
          77          23  0.7187500    
          78           9  0.2812500    
          79          31  0.9687500    
          80           1  3.1250000E-02
          81           7  0.2187500    
          82          25  0.7812500    
          83          15  0.4687500    
          84          17  0.5312500    
          85          23  0.7187500    
          86           9  0.2812500    
          87          31  0.9687500    
          88           1  3.1250000E-02
          89           7  0.2187500    
          90          25  0.7812500    
          91          15  0.4687500    
          92          17  0.5312500    
          93          23  0.7187500    
          94           9  0.2812500    
          95          31  0.9687500    
          96           1  3.1250000E-02
          97           7  0.2187500    
          98          25  0.7812500    
          99          15  0.4687500    
         100          17  0.5312500    
